Group,bout.nr,Focal,pot.partner,play,sex.focal,sex.partner,dyad,prev.aggression,z.rank.focal,z.rank.partner,z.ddsi,z.age.focal,z.age.partner
South,10479,ind26,ind27,0,M,F,Jacobo_Julia,0,0.874446218,-0.530823583,0.772299488,-0.754961259,1.82530976
South,10479,ind26,ind28,0,M,M,Jacobo_Kuba,0,0.874446218,1.608547534,0.712419435,-0.754961259,-0.740079402
South,10479,ind26,ind30,0,M,F,Jacobo_Sumatra,1,0.874446218,-0.141847016,-0.874177561,-0.754961259,2.318145174
South,10479,ind26,ind32,0,M,M,Jacobo_Woodstock,0,0.874446218,1.219570968,0.159623548,-0.754961259,-0.540624106
East,10482,ind22,ind9,0,F,M,Athos_Yeha,0,-0.325658271,1.608547534,-0.608825992,0.825724342,-0.540624106
East,10482,ind22,ind10,1,F,F,Bamou_Yeha,0,-0.325658271,-1.274455254,-0.844417115,0.825724342,0.839369033
East,10482,ind22,ind17,1,F,F,Chantal_Yeha,0,-0.325658271,0.578903681,-0.734791992,0.825724342,0.346533619
East,10482,ind22,ind18,0,F,F,Ehra_Yeha,0,-0.325658271,-0.656668943,-0.79492562,0.825724342,0.346533619
East,10482,ind22,ind20,0,F,M,Fredy_Yeha,0,-0.325658271,1.402618764,0.315275461,0.825724342,1.135178241
East,10482,ind22,ind12,0,F,F,Indira_Yeha,0,-0.325658271,-0.862597713,-0.921617419,0.825724342,-0.146301795
East,10483,ind9,ind10,0,M,F,Athos_Bamou,0,1.061618478,-1.274455254,-0.27307108,-0.263981687,0.839638932
East,10483,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.578903681,-0.747488029,-0.263981687,0.346803518
East,10483,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.038882631,-0.851737299,-0.263981687,0.839638932
East,10483,ind9,ind11,0,M,F,Athos_Fatima,0,1.061618478,-1.480384025,-0.160220099,-0.263981687,-1.033189621
East,10483,ind9,ind20,0,M,M,Athos_Fredy,0,1.061618478,1.402618764,2.503627152,-0.263981687,1.13544814
East,10483,ind9,ind12,1,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.054351125,-0.263981687,-0.146031896
East,10483,ind9,ind13,0,M,F,Athos_Korie,0,1.061618478,-0.450740172,-0.872372078,-0.263981687,-0.244544999
East,10483,ind9,ind16,0,M,F,Athos_Monouie,0,1.061618478,-1.068526484,0.753631469,-0.263981687,0.05099431
East,10483,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.372974911,0.509876087,-0.263981687,-0.343328001
East,10483,ind9,ind15,0,M,M,Athos_Poseidon,0,1.061618478,0.784832452,0.042974817,-0.263981687,-0.934676518
East,10483,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.244811401,-0.000706019,-0.263981687,-0.047518793
East,10483,ind9,ind22,0,M,F,Athos_Yeha,0,1.061618478,0.16704614,-0.609364347,-0.263981687,0.445316621
East,10486,ind9,ind10,0,M,F,Athos_Bamou,0,1.061618478,-1.274455254,-0.27307108,-0.263981687,0.839638932
East,10486,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.578903681,-0.747488029,-0.263981687,0.346803518
East,10486,ind9,ind18,0,M,F,Athos_Ehra,0,1.061618478,-0.656668943,-0.352281835,-0.263981687,0.346803518
East,10486,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.038882631,-0.851737299,-0.263981687,0.839638932
East,10486,ind9,ind11,0,M,F,Athos_Fatima,0,1.061618478,-1.480384025,-0.160220099,-0.263981687,-1.033189621
East,10486,ind9,ind20,0,M,M,Athos_Fredy,0,1.061618478,1.402618764,2.503627152,-0.263981687,1.13544814
East,10486,ind9,ind12,1,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.054351125,-0.263981687,-0.146031896
East,10486,ind9,ind13,0,M,F,Athos_Korie,0,1.061618478,-0.450740172,-0.872372078,-0.263981687,-0.244544999
East,10486,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.372974911,0.509876087,-0.263981687,-0.343328001
East,10486,ind9,ind15,0,M,M,Athos_Poseidon,0,1.061618478,0.784832452,0.042974817,-0.263981687,-0.934676518
East,10486,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.244811401,-0.000706019,-0.263981687,-0.047518793
East,10486,ind9,ind22,0,M,F,Athos_Yeha,0,1.061618478,0.16704614,-0.609364347,-0.263981687,0.445316621
East,10493,ind20,ind9,0,M,M,Athos_Fredy,0,0.863436085,1.608547534,2.497755201,1.590100442,-0.53954451
East,10493,ind20,ind17,1,M,F,Chantal_Fredy,0,0.863436085,0.578903681,-0.154551617,1.590100442,0.347613215
East,10493,ind20,ind18,0,M,F,Ehra_Fredy,0,0.863436085,-0.656668943,-0.011635352,1.590100442,0.347613215
East,10493,ind20,ind19,0,M,F,Elisa_Fredy,0,0.863436085,-0.038882631,-0.255665209,1.590100442,0.840448629
East,10493,ind20,ind12,1,M,F,Fredy_Indira,0,0.863436085,-0.862597713,2.137534889,1.590100442,-0.145222199
East,10493,ind20,ind22,0,M,F,Fredy_Yeha,0,0.863436085,0.16704614,0.306282208,1.590100442,0.446126318
East,10495,ind20,ind9,0,M,M,Athos_Fredy,0,0.863436085,1.608547534,2.497755201,1.590100442,-0.53954451
East,10495,ind20,ind18,0,M,F,Ehra_Fredy,0,0.863436085,-0.656668943,-0.011635352,1.590100442,0.347613215
East,10495,ind20,ind19,1,M,F,Elisa_Fredy,0,0.863436085,-0.038882631,-0.255665209,1.590100442,0.840448629
East,10495,ind20,ind11,0,M,F,Fatima_Fredy,0,0.863436085,-1.480384025,-0.465112356,1.590100442,-1.032379924
East,10495,ind20,ind12,0,M,F,Fredy_Indira,0,0.863436085,-0.862597713,2.137534889,1.590100442,-0.145222199
East,10495,ind20,ind14,0,M,F,Fredy_Pola,0,0.863436085,0.372974911,1.066015882,1.590100442,-0.342518304
East,10495,ind20,ind22,0,M,F,Fredy_Yeha,0,0.863436085,0.16704614,0.306282208,1.590100442,0.446126318
East,10497,ind20,ind9,0,M,M,Athos_Fredy,0,0.863436085,1.608547534,2.497755201,1.590100442,-0.53954451
East,10497,ind20,ind18,0,M,F,Ehra_Fredy,0,0.863436085,-0.656668943,-0.011635352,1.590100442,0.347613215
East,10497,ind20,ind19,0,M,F,Elisa_Fredy,0,0.863436085,-0.038882631,-0.255665209,1.590100442,0.840448629
East,10497,ind20,ind11,0,M,F,Fatima_Fredy,0,0.863436085,-1.480384025,-0.465112356,1.590100442,-1.032379924
East,10497,ind20,ind12,1,M,F,Fredy_Indira,0,0.863436085,-0.862597713,2.137534889,1.590100442,-0.145222199
East,10497,ind20,ind14,1,M,F,Fredy_Pola,0,0.863436085,0.372974911,1.066015882,1.590100442,-0.342518304
East,10497,ind20,ind22,0,M,F,Fredy_Yeha,0,0.863436085,0.16704614,0.306282208,1.590100442,0.446126318
North,10499,ind4,ind7,0,M,F,Belle_Noureyev,0,1.061618478,-0.007201281,1.196329451,-0.574089757,1.267698607
North,10499,ind4,ind1,0,M,M,Faust_Noureyev,0,1.061618478,1.339256065,-0.012275735,-0.574089757,-0.990005795
North,10499,ind4,ind3,0,M,F,Narcisse_Noureyev,0,1.061618478,0.262090188,0.947527119,-0.574089757,0.545179218
North,10499,ind4,ind8,0,M,F,Noureyev_Pandora,0,1.061618478,-1.084367158,-0.560803988,-0.574089757,-0.659109728
North,10499,ind4,ind5,1,M,F,Noureyev_Perla,0,1.061618478,-0.54578422,0.701476833,-0.574089757,1.235040838
North,10499,ind4,ind31,0,M,M,Noureyev_Porthos,0,1.061618478,1.069964596,-0.551413169,-0.574089757,-1.148166558
North,10499,ind4,ind6,0,M,F,Noureyev_Surprise,0,1.061618478,-0.815075689,1.363794469,-0.574089757,-0.506886742
North,10505,ind3,ind1,0,F,M,Faust_Narcisse,0,-0.234189474,1.339256065,-0.755548837,0.937052841,-0.989465997
North,10505,ind3,ind31,1,F,M,Narcisse_Porthos,0,-0.234189474,1.069964596,-1.424412265,0.937052841,-1.14762676
North,10505,ind3,ind6,0,F,F,Narcisse_Surprise,0,-0.234189474,-0.815075689,0.626118289,0.937052841,-0.506346944
East,10506,ind19,ind9,0,F,M,Athos_Elisa,0,-0.523840663,1.402618764,-0.817330981,1.263875109,-0.538734814
East,10506,ind19,ind10,0,F,F,Bamou_Elisa,0,-0.523840663,-1.274455254,-0.708388531,1.263875109,0.841258325
East,10506,ind19,ind17,0,F,F,Chantal_Elisa,0,-0.523840663,0.578903681,-0.645964271,1.263875109,0.348422911
East,10506,ind19,ind18,0,F,F,Ehra_Elisa,0,-0.523840663,-0.656668943,-0.658369819,1.263875109,0.348422911
East,10506,ind19,ind11,0,F,F,Elisa_Fatima,0,-0.523840663,-1.480384025,-0.741913329,1.263875109,-1.031570227
East,10506,ind19,ind20,0,F,M,Elisa_Fredy,0,-0.523840663,1.608547534,-0.170152911,1.263875109,1.137067533
East,10506,ind19,ind12,1,F,F,Elisa_Indira,0,-0.523840663,-0.862597713,-0.832043451,1.263875109,-0.144412503
East,10506,ind19,ind13,0,F,F,Elisa_Korie,0,-0.523840663,-0.450740172,-0.723705362,1.263875109,-0.242925606
East,10506,ind19,ind16,0,F,F,Elisa_Monouie,0,-0.523840663,-1.068526484,-0.760284538,1.263875109,0.052613703
East,10506,ind19,ind14,0,F,F,Elisa_Pola,0,-0.523840663,0.372974911,-0.851717945,1.263875109,-0.341708608
East,10506,ind19,ind15,0,F,M,Elisa_Poseidon,0,-0.523840663,1.196689993,-0.680841149,1.263875109,-0.933057124
East,10506,ind19,ind21,0,F,F,Elisa_Wandy,0,-0.523840663,-0.244811401,-0.512803595,1.263875109,-0.0458994
East,10506,ind19,ind22,0,F,F,Elisa_Yeha,0,-0.523840663,0.16704614,-0.76426046,1.263875109,0.446936014
East,10508,ind9,ind18,0,M,F,Athos_Ehra,0,1.061618478,-0.656668943,-0.307289202,-0.261892412,0.34869281
East,10508,ind9,ind11,0,M,F,Athos_Fatima,0,1.061618478,-1.480384025,-0.167856415,-0.261892412,-1.031300329
East,10508,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.372974911,0.503507302,-0.261892412,-0.341438709
East,10508,ind9,ind15,1,M,M,Athos_Poseidon,0,1.061618478,1.196689993,0.096703224,-0.261892412,-0.932787226
East,10508,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.244811401,0.000417743,-0.261892412,-0.045629501
East,10510,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.578903681,-0.756605649,-0.261892412,0.34869281
East,10510,ind9,ind18,0,M,F,Athos_Ehra,0,1.061618478,-0.656668943,-0.307289202,-0.261892412,0.34869281
East,10510,ind9,ind20,1,M,M,Athos_Fredy,0,1.061618478,0.990761222,2.484388834,-0.261892412,1.137337432
East,10510,ind9,ind12,0,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.055965782,-0.261892412,-0.144142604
East,10510,ind9,ind13,0,M,F,Athos_Korie,0,1.061618478,-0.450740172,-0.878824204,-0.261892412,-0.242655707
East,10510,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.372974911,0.503507302,-0.261892412,-0.341438709
East,10511,ind9,ind18,0,M,F,Athos_Ehra,0,1.061618478,-0.656668943,-0.307289202,-0.261892412,0.34869281
East,10511,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.038882631,-0.805389714,-0.261892412,0.841528224
East,10511,ind9,ind20,0,M,M,Athos_Fredy,0,1.061618478,0.990761222,2.484388834,-0.261892412,1.137337432
East,10511,ind9,ind12,1,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.055965782,-0.261892412,-0.144142604
East,10511,ind9,ind14,0,M,F,Athos_Pola,0,1.061618478,0.372974911,0.503507302,-0.261892412,-0.341438709
East,10512,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.578903681,-0.756605649,-0.261892412,0.34869281
East,10512,ind9,ind18,0,M,F,Athos_Ehra,0,1.061618478,-0.656668943,-0.307289202,-0.261892412,0.34869281
East,10512,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.038882631,-0.805389714,-0.261892412,0.841528224
East,10512,ind9,ind12,1,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.055965782,-0.261892412,-0.144142604
East,10512,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.244811401,0.000417743,-0.261892412,-0.045629501
East,10513,ind9,ind10,0,M,F,Athos_Bamou,0,1.061618478,-1.274455254,-0.280630821,-0.261892412,0.841528224
East,10513,ind9,ind17,0,M,F,Athos_Chantal,0,1.061618478,0.578903681,-0.756605649,-0.261892412,0.34869281
East,10513,ind9,ind18,0,M,F,Athos_Ehra,0,1.061618478,-0.656668943,-0.307289202,-0.261892412,0.34869281
East,10513,ind9,ind19,0,M,F,Athos_Elisa,0,1.061618478,-0.038882631,-0.805389714,-0.261892412,0.841528224
East,10513,ind9,ind11,0,M,F,Athos_Fatima,0,1.061618478,-1.480384025,-0.167856415,-0.261892412,-1.031300329
East,10513,ind9,ind20,0,M,M,Athos_Fredy,0,1.061618478,0.990761222,2.484388834,-0.261892412,1.137337432
East,10513,ind9,ind12,0,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.055965782,-0.261892412,-0.144142604
East,10513,ind9,ind15,1,M,M,Athos_Poseidon,0,1.061618478,1.196689993,0.096703224,-0.261892412,-0.932787226
East,10513,ind9,ind21,0,M,F,Athos_Wandy,0,1.061618478,-0.244811401,0.000417743,-0.261892412,-0.045629501
East,10513,ind9,ind22,0,M,F,Athos_Yeha,0,1.061618478,0.16704614,-0.616859192,-0.261892412,0.447205913
South,10526,ind32,ind25,0,M,F,Isha_Woodstock,0,0.687273958,-0.336335299,0.338028957,-0.257713863,1.831247536
South,10526,ind32,ind26,0,M,M,Jacobo_Woodstock,0,0.687273958,1.414059251,0.188530653,-0.257713863,-0.978400142
South,10526,ind32,ind27,0,M,F,Julia_Woodstock,0,0.687273958,-0.530823583,0.159706631,-0.257713863,1.831247536
South,10526,ind32,ind28,1,M,M,Kuba_Woodstock,0,0.687273958,1.608547534,2.037264293,-0.257713863,-0.734141626
South,10526,ind32,ind33,0,M,M,Romario_Woodstock,0,0.687273958,1.025082684,0.563549271,-0.257713863,-0.9886563
East,10530,ind9,ind11,0,M,F,Athos_Fatima,0,1.061618478,-1.480384025,-0.176214568,-0.256818459,-1.026712047
East,10530,ind9,ind20,1,M,M,Athos_Fredy,0,1.061618478,1.402618764,2.471214966,-0.256818459,1.141925714
East,10530,ind9,ind12,0,M,F,Athos_Indira,0,1.061618478,-0.862597713,1.053275947,-0.256818459,-0.139554322
East,10543,ind12,ind10,0,F,F,Bamou_Indira,0,-1.316570234,-1.274455254,-0.369519687,0.180436904,0.847196101
East,10543,ind12,ind19,0,F,F,Elisa_Indira,0,-1.316570234,-0.038882631,-0.84470246,0.180436904,0.847196101
East,10543,ind12,ind13,1,F,F,Indira_Korie,0,-1.316570234,-0.450740172,-0.842907523,0.180436904,-0.23698783
East,10543,ind12,ind16,0,F,F,Indira_Monouie,0,-1.316570234,-1.068526484,-0.624093975,0.180436904,0.05855148
East,10543,ind12,ind14,0,F,F,Indira_Pola,0,-1.316570234,0.372974911,0.292880798,0.180436904,-0.335770831
East,10543,ind12,ind21,0,F,F,Indira_Wandy,0,-1.316570234,-0.244811401,-0.743315526,0.180436904,-0.039961623
East,10543,ind12,ind22,0,F,F,Indira_Yeha,0,-1.316570234,0.16704614,-0.885237867,0.180436904,0.45287379
North,10554,ind6,ind7,0,F,F,Belle_Surprise,0,-1.465207028,-0.141847016,1.183949049,-0.21831611,1.275525675
North,10554,ind6,ind1,1,F,M,Faust_Surprise,0,-1.465207028,1.316815109,-0.574676882,-0.21831611,-0.982178727
North,10554,ind6,ind2,0,F,F,Mystere_Surprise,0,-1.465207028,0.441617834,1.21956896,-0.21831611,1.341650909
North,10554,ind6,ind3,0,F,F,Narcisse_Surprise,0,-1.465207028,0.149885409,0.521027923,-0.21831611,0.553006287
North,10554,ind6,ind4,0,F,M,Noureyev_Surprise,0,-1.465207028,1.608547534,1.240345664,-0.21831611,-0.812952108
North,10554,ind6,ind8,0,F,F,Pandora_Surprise,0,-1.465207028,-1.308776716,-0.939510359,-0.21831611,-0.65128266
North,10554,ind6,ind5,0,F,F,Perla_Surprise,0,-1.465207028,-0.725311866,0.688581044,-0.21831611,1.242867907
North,10554,ind6,ind31,0,F,M,Porthos_Surprise,0,-1.465207028,1.025082684,-1.410191579,-0.21831611,-1.140339489
North,10555,ind4,ind8,0,M,F,Noureyev_Pandora,0,1.061618478,-1.308776716,-0.717026639,-0.565135723,-0.651012761
North,10555,ind4,ind5,1,M,F,Noureyev_Perla,0,1.061618478,-0.725311866,0.567256235,-0.565135723,1.243137806
North,10555,ind4,ind31,0,M,M,Noureyev_Porthos,0,1.061618478,1.025082684,-0.708581366,-0.565135723,-1.14006959
North,10580,ind4,ind7,0,M,F,Belle_Noureyev,0,1.061618478,-0.141847016,1.040693798,-0.555584752,1.284432339
North,10580,ind4,ind1,1,M,M,Faust_Noureyev,0,1.061618478,1.316815109,-0.099386459,-0.555584752,-0.973272062
North,10580,ind4,ind34,1,M,M,Mandela_Noureyev,0,1.061618478,0.733350259,-1.058300801,-0.555584752,-1.191620282
North,10580,ind4,ind2,0,M,F,Mystere_Noureyev,0,1.061618478,0.441617834,0.734242629,-0.555584752,1.350557573
North,10580,ind4,ind3,0,M,F,Narcisse_Noureyev,0,1.061618478,0.149885409,0.776658051,-0.555584752,0.561912951
North,10580,ind4,ind8,0,M,F,Noureyev_Pandora,0,1.061618478,-1.308776716,-0.725632331,-0.555584752,-0.642375996
North,10580,ind4,ind5,0,M,F,Noureyev_Perla,0,1.061618478,-0.725311866,0.580879561,-0.555584752,1.251774571
North,10580,ind4,ind31,0,M,M,Noureyev_Porthos,0,1.061618478,1.025082684,-0.682246078,-0.555584752,-1.131432825
North,10580,ind4,ind6,0,M,F,Noureyev_Surprise,0,1.061618478,-1.017044291,1.239131773,-0.555584752,-0.490153009
East,10584,ind21,ind19,0,F,F,Elisa_Wandy,0,-0.62293186,0.052641267,-0.483587345,0.301913309,0.858531856
East,10584,ind21,ind11,0,F,F,Fatima_Wandy,0,-0.62293186,-1.503265,-0.800320451,0.301913309,-1.014296697
East,10584,ind21,ind20,1,F,M,Fredy_Wandy,0,-0.62293186,1.414059251,0.105874686,0.301913309,1.154341064
East,10584,ind21,ind12,0,F,F,Indira_Wandy,0,-0.62293186,-0.725311866,-0.697360557,0.301913309,-0.127138972
East,10584,ind21,ind14,0,F,F,Pola_Wandy,0,-0.62293186,0.441617834,-0.807198736,0.301913309,-0.324435077
South,10591,ind41,ind25,0,F,F,Isha_Pemba,0,-1.911117412,-0.244811401,-0.883835225,-0.787494252,1.84501238
South,10591,ind41,ind29,1,F,F,Mbeli_Pemba,0,-1.911117412,-0.656668943,-0.674133673,-0.787494252,-0.915243796
South,10591,ind41,ind30,0,F,F,Pemba_Sumatra,0,-1.911117412,-0.038882631,-0.761792157,-0.787494252,2.337847794
South,10592,ind41,ind25,0,F,F,Isha_Pemba,0,-1.911117412,-0.244811401,-0.883835225,-0.787494252,1.84501238
South,10592,ind41,ind29,1,F,F,Mbeli_Pemba,0,-1.911117412,-0.656668943,-0.674133673,-0.787494252,-0.915243796
South,10592,ind41,ind30,0,F,F,Pemba_Sumatra,0,-1.911117412,-0.038882631,-0.761792157,-0.787494252,2.337847794
South,10598,ind41,ind25,0,F,F,Isha_Pemba,0,-1.911117412,-0.244811401,-0.883835225,-0.787494252,1.84501238
South,10598,ind41,ind35,0,F,F,Kinshasa_Pemba,0,-1.911117412,-0.862597713,-0.798902746,-0.787494252,-0.126599174
South,10598,ind41,ind29,1,F,F,Mbeli_Pemba,0,-1.911117412,-0.656668943,-0.674133673,-0.787494252,-0.915243796
South,10598,ind41,ind30,0,F,F,Pemba_Sumatra,0,-1.911117412,-0.038882631,-0.761792157,-0.787494252,2.337847794
South,10602,ind24,ind25,0,M,F,Ibrahim_Isha,0,0.500101699,-0.141847016,0.597803439,-0.851963303,1.845552178
South,10602,ind24,ind27,0,M,F,Ibrahim_Julia,0,0.500101699,-0.336335299,-0.467137913,-0.851963303,1.845552178
South,10602,ind24,ind36,0,M,F,Ibrahim_Luca,0,0.500101699,-1.503265,-0.669592933,-0.851963303,-1.013217101
South,10602,ind24,ind29,1,M,F,Ibrahim_Mbeli,0,0.500101699,-0.530823583,-0.544782359,-0.851963303,-0.914703998
South,10602,ind24,ind32,0,M,M,Ibrahim_Woodstock,0,0.500101699,1.219570968,-0.013767343,-0.851963303,-0.520381687
South,10606,ind24,ind25,0,M,F,Ibrahim_Isha,0,0.500101699,-0.141847016,0.597803439,-0.851963303,1.845552178
South,10606,ind24,ind27,0,M,F,Ibrahim_Julia,0,0.500101699,-0.336335299,-0.467137913,-0.851963303,1.845552178
South,10606,ind24,ind28,0,M,M,Ibrahim_Kuba,1,0.500101699,1.608547534,-0.223530465,-0.851963303,-0.719836984
South,10606,ind24,ind29,1,M,F,Ibrahim_Mbeli,0,0.500101699,-0.530823583,-0.544782359,-0.851963303,-0.914703998
East,10621,ind20,ind9,0,M,M,Athos_Fredy,0,0.874446218,1.608547534,2.491028748,1.617261014,-0.514983709
East,10621,ind20,ind17,0,M,F,Chantal_Fredy,0,0.874446218,0.636106117,-0.04437066,1.617261014,0.372174016
East,10621,ind20,ind18,0,M,F,Ehra_Fredy,0,0.874446218,-0.530823583,0.156649922,1.617261014,0.372174016
East,10621,ind20,ind19,0,M,F,Elisa_Fredy,0,0.874446218,0.052641267,-0.01070681,1.617261014,0.86500943
East,10621,ind20,ind11,0,M,F,Fatima_Fredy,0,0.874446218,-1.503265,-0.397669713,1.617261014,-1.007819123
East,10621,ind20,ind12,1,M,F,Fredy_Indira,0,0.874446218,-0.725311866,2.140102194,1.617261014,-0.120661398
East,10621,ind20,ind13,0,M,F,Fredy_Korie,0,0.874446218,-0.336335299,-0.307805487,1.617261014,-0.219174501
East,10621,ind20,ind14,0,M,F,Fredy_Pola,0,0.874446218,0.441617834,1.034616893,1.617261014,-0.317957503
East,10621,ind20,ind37,0,M,F,Fredy_Rwenzori,0,0.874446218,-0.919800149,-1.225972197,1.617261014,0.86500943
North,10663,ind4,ind7,0,M,F,Belle_Noureyev,0,1.061618478,0.017279761,0.880222519,-0.542750636,1.296037993
North,10663,ind4,ind1,0,M,M,Faust_Noureyev,0,1.061618478,1.29029398,-0.135368394,-0.542750636,-0.961666409
North,10663,ind4,ind3,0,M,F,Narcisse_Noureyev,0,1.061618478,0.335533316,0.653761271,-0.542750636,0.573518604
North,10663,ind4,ind8,0,M,F,Noureyev_Pandora,0,1.061618478,-1.255734457,-0.890987055,-0.542750636,-0.630770343
North,10663,ind4,ind5,1,M,F,Noureyev_Perla,1,1.061618478,-0.619227348,0.485486093,-0.542750636,1.263380224
East,10668,ind14,ind9,0,F,M,Athos_Pola,0,-0.061415081,1.608547534,0.528642371,-0.012671778,-0.510125529
East,10668,ind14,ind17,0,F,F,Chantal_Pola,0,-0.061415081,0.636106117,-0.849726818,-0.012671778,0.377032196
East,10668,ind14,ind18,0,F,F,Ehra_Pola,0,-0.061415081,-0.530823583,-0.567668418,-0.012671778,0.377032196
East,10668,ind14,ind19,0,F,F,Elisa_Pola,0,-0.061415081,0.052641267,-0.872960268,-0.012671778,0.86986761
East,10668,ind14,ind11,0,F,F,Fatima_Pola,0,-0.061415081,-1.503265,-0.45124907,-0.012671778,-1.002960943
East,10668,ind14,ind20,1,F,M,Fredy_Pola,0,-0.061415081,1.414059251,1.033579365,-0.012671778,1.165676818
East,10669,ind20,ind9,0,M,M,Athos_Fredy,0,0.874446218,1.608547534,2.49121891,1.622931903,-0.50985563
East,10669,ind20,ind11,0,M,F,Fatima_Fredy,0,0.874446218,-1.503265,-0.335515383,1.622931903,-1.002691044
East,10669,ind20,ind38,1,M,F,Fredy_Yeda_since2013,0,0.874446218,-1.612178438,-1.17354318,1.622931903,-1.101474046
North,10675,ind7,ind1,0,F,M,Belle_Faust,0,-0.46979092,1.29029398,-1.32709157,1.772464283,-0.95653833
North,10675,ind7,ind2,0,F,F,Belle_Mystere,0,-0.46979092,0.653786871,1.61046859,1.772464283,1.367291305
North,10675,ind7,ind3,0,F,F,Belle_Narcisse,0,-0.46979092,0.335533316,1.294837315,1.772464283,0.578646684
North,10675,ind7,ind4,1,F,M,Belle_Noureyev,0,-0.46979092,1.608547534,0.887520496,1.772464283,-0.787311712
North,10675,ind7,ind8,0,F,F,Belle_Pandora,0,-0.46979092,-1.255734457,-0.780325976,1.772464283,-0.625642263
North,10675,ind7,ind5,0,F,F,Belle_Perla,0,-0.46979092,-0.619227348,1.058760589,1.772464283,1.268508304
North,10675,ind7,ind31,0,F,M,Belle_Porthos,0,-0.46979092,0.972040425,-1.699827758,1.772464283,-1.114699092
North,10675,ind7,ind6,0,F,F,Belle_Surprise,0,-0.46979092,-0.937480902,1.009243128,1.772464283,-0.473419277
East,10678,ind20,ind9,0,M,M,Athos_Fredy,0,0.874446218,1.608547534,2.524753881,1.629199727,-0.504187753
East,10678,ind20,ind18,0,M,F,Ehra_Fredy,0,0.874446218,-0.530823583,0.265567177,1.629199727,0.382969972
